ASV_ID	database	pident	sseqid	length	qcovs	evalue	bitscore	specimen_id	phylum	class	order	family	genus	species	scientific_name	mismatch	gapopen	qstart	qend	sstart	send	accession	unique_phyla	
ASV_13018	MZG	91.688	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	385					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_14438	MZG	95.288	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	382					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_15511	MZG	91.927	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	384					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_16259	MZG	95.026	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	382					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_16335	MZG	95.573	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	384					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_17514	MZG	90.674	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	386					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_17638	MZG	95.561	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	383					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_17654	MZG	96.859	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	382					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_20921	MZG	95.55	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	382					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_22046	MZG	95.288	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	382					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_22341	MZG	97.906	Plantae;Rhodophyta;Florideophyceae;Corallinales;Spongitaceae;Spongites;Spongites_yendoi	382					Rhodophyta	Florideophyceae	Corallinales	Spongitaceae	Spongites	yendoi	Spongites yendoi									
ASV_09841	MZG	99.732	Plantae;Rhodophyta;Florideophyceae;Gelidiales;Gelidiellaceae;Parviphycus;Parviphycus_tenuissimus	373					Rhodophyta	Florideophyceae	Gelidiales	Gelidiellaceae	Parviphycus	tenuissimus	Parviphycus tenuissimus									
ASV_12046	MZG	98.928	Plantae;Rhodophyta;Florideophyceae;Gelidiales;Gelidiellaceae;Parviphycus;Parviphycus_tenuissimus	373					Rhodophyta	Florideophyceae	Gelidiales	Gelidiellaceae	Parviphycus	tenuissimus	Parviphycus tenuissimus									
ASV_08749	MZG	95.789	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Dilsea;Dilsea_californica	380					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Dilsea	californica	Dilsea californica									
ASV_10165	MZG	95.503	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Dilsea;Dilsea_californica	378					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Dilsea	californica	Dilsea californica									
ASV_02774	MZG	97.074	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	376					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_08920	MZG	96.296	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	378					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_08999	MZG	93.176	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	381					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_11176	MZG	94.681	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	376					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_11591	MZG	96.543	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	376					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_13739	MZG	95.745	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	376					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_13829	MZG	96.543	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	376					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_14728	MZG	95.213	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Farlowia;Farlowia_mollis	376					Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Farlowia	mollis	Farlowia mollis									
ASV_06841	MZG	92.042	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Endocladiaceae;Endocladia;Endocladia_muricata	377					Rhodophyta	Florideophyceae	Gigartinales	Endocladiaceae	Endocladia	muricata	Endocladia muricata									
ASV_03425	MZG	96.809	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Endocladiaceae;Gloiopeltis;Gloiopeltis_furcata	376					Rhodophyta	Florideophyceae	Gigartinales	Endocladiaceae	Gloiopeltis	furcata	Gloiopeltis furcata									
ASV_09308	MZG	99.2	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Furcellariaceae;Furcellaria;Furcellaria_lumbricalis	375					Rhodophyta	Florideophyceae	Gigartinales	Furcellariaceae	Furcellaria	lumbricalis	Furcellaria lumbricalis									
ASV_20675	MZG	88.859	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Furcellariaceae;Furcellaria;Furcellaria_lumbricalis	377					Rhodophyta	Florideophyceae	Gigartinales	Furcellariaceae	Furcellaria	lumbricalis	Furcellaria lumbricalis									
ASV_03617	MZG	95.745	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_04470	MZG	96	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_09191	MZG	95.467	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_09838	MZG	95.733	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_10141	MZG	96.011	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_12534	MZG	96.533	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_14522	MZG	96	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_14674	MZG	96.543	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_15526	MZG	95.082	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	366					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_17899	MZG	96.021	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	377					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_18475	MZG	97.34	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_18740	MZG	95.2	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_19169	MZG	97.074	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_19594	MZG	95.756	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	377					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_20309	MZG	96.267	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_20994	MZG	96.809	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_21733	MZG	96.277	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	376					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_22064	MZG	96.267	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Kallymeniaceae;Callophyllis;Callophyllis_rangiferina	375					Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Callophyllis	rangiferina	Callophyllis rangiferina									
ASV_05115	MZG	94.695	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Mychodeaceae;Mychodea;Mychodea_carnosa	377					Rhodophyta	Florideophyceae	Gigartinales	Mychodeaceae	Mychodea	carnosa	Mychodea carnosa									
ASV_13573	MZG	94.149	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Mychodeaceae;Mychodea;Mychodea_carnosa	376					Rhodophyta	Florideophyceae	Gigartinales	Mychodeaceae	Mychodea	carnosa	Mychodea carnosa									
ASV_13585	MZG	98.667	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Mychodeaceae;Mychodea;Mychodea_carnosa	375					Rhodophyta	Florideophyceae	Gigartinales	Mychodeaceae	Mychodea	carnosa	Mychodea carnosa									
ASV_21913	MZG	94.681	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phacelocarpaceae;Phacelocarpus;Phacelocarpus_neurymenioides	376					Rhodophyta	Florideophyceae	Gigartinales	Phacelocarpaceae	Phacelocarpus	neurymenioides	Phacelocarpus neurymenioides									
ASV_12936	MZG	97.333	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Schottera;Schottera_nicaeensis	375					Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Schottera	nicaeensis	Schottera nicaeensis									
ASV_17569	MZG	96.267	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Schottera;Schottera_nicaeensis	375					Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Schottera	nicaeensis	Schottera nicaeensis									
ASV_18065	MZG	97.6	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Schottera;Schottera_nicaeensis	375					Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Schottera	nicaeensis	Schottera nicaeensis									
ASV_20387	MZG	97.067	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Schottera;Schottera_nicaeensis	375					Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Schottera	nicaeensis	Schottera nicaeensis									
ASV_22087	MZG	96.533	Plantae;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Schottera;Schottera_nicaeensis	375					Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Schottera	nicaeensis	Schottera nicaeensis									
ASV_07442	MZG	98.663	Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Halymenia;Halymenia_plana	374					Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Halymenia	plana	Halymenia plana									
ASV_12477	MZG	98.93	Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Halymenia;Halymenia_plana	374					Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Halymenia	plana	Halymenia plana									
ASV_17013	MZG	97.606	Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Halymenia;Halymenia_plana	376					Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Halymenia	plana	Halymenia plana									
ASV_19390	MZG	98.663	Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Halymenia;Halymenia_plana	374					Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Halymenia	plana	Halymenia plana									
ASV_21589	MZG	99.465	Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Halymenia;Halymenia_plana	374					Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Halymenia	plana	Halymenia plana									
ASV_00317	MZG	91.927	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Callilithophytum;Callilithophytum_parcum	384					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Callilithophytum	parcum	Callilithophytum parcum									
ASV_13026	MZG	99.737	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Crustaphytum;Crustaphytum_pacificum	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Crustaphytum	pacificum	Crustaphytum pacificum									
ASV_00189	MZG	98.947	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_00266	MZG	92.746	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	386					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_00310	MZG	97.638	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_00471	MZG	96.842	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_02351	MZG	98.163	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_03544	MZG	99.211	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_04396	MZG	98.425	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_05473	MZG	88.918	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	379					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_13006	MZG	95	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_15461	MZG	97.113	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_19188	MZG	88.127	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	379					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_19405	MZG	98.158	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_22271	MZG	96.053	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Mastophoropsis;Mastophoropsis_canaliculata	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Mastophoropsis	canaliculata	Mastophoropsis canaliculata									
ASV_00153	MZG	90.698	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	387					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_00647	MZG	98.421	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_00815	MZG	94.531	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	384					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_00959	MZG	98.684	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_01283	MZG	97.105	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_02075	MZG	94.226	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_04555	MZG	93.947	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_04892	MZG	96.597	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	382					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_05701	MZG	95.789	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_06367	MZG	91.473	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	387					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_08397	MZG	97.632	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_08416	MZG	95.789	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_08912	MZG	96.842	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_09112	MZG	96.588	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_10050	MZG	89.378	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	386					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_11778	MZG	95.039	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	383					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_13826	MZG	97.632	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_14403	MZG	95.526	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_14404	MZG	89.378	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	386					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_14462	MZG	95.013	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_16189	MZG	96.842	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_18890	MZG	94.751	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	381					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_19051	MZG	90.155	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	386					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_22069	MZG	97.105	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_22276	MZG	99.737	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_22277	MZG	98.421	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Synarthrophyton;Synarthrophyton_patena	380					Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Synarthrophyton	patena	Synarthrophyton patena									
ASV_00357	MZG	96.606	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Mesophyllaceae;Clathromorphum;Clathromorphum_circumscriptum	383					Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllaceae	Clathromorphum	circumscriptum	Clathromorphum circumscriptum									
ASV_16211	MZG	87.696	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Mesophyllaceae;Clathromorphum;Clathromorphum_circumscriptum	382					Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllaceae	Clathromorphum	circumscriptum	Clathromorphum circumscriptum									
ASV_19131	MZG	97.389	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Mesophyllaceae;Clathromorphum;Clathromorphum_circumscriptum	383					Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllaceae	Clathromorphum	circumscriptum	Clathromorphum circumscriptum									
ASV_19282	MZG	92.689	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Mesophyllaceae;Clathromorphum;Clathromorphum_circumscriptum	383					Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllaceae	Clathromorphum	circumscriptum	Clathromorphum circumscriptum									
ASV_00364	MZG	98.947	Plantae;Rhodophyta;Florideophyceae;Hapalidiales;Mesophyllaceae;Clathromorphum;Clathromorphum_compactum	380					Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllaceae	Clathromorphum	compactum	Clathromorphum compactum									
